Norway,3102.0,3249.0,3288.0,3612.0,4050.0,4739.0,4787.0,5241.0,5526.0,6432.0,8199.0,9267.0,10480.0,11483.0,13256.0,15224.0,17409.0,20610.0,24031.0,26321.0,28786.0,33041.207,43133.145,54039.96,64824.145,76522.06,81725.22,83213.016,83543.1
Oman,,,,,,,,,,,,1079.0,1274.0,1490.0,1714.0,4932.0,6271.0,7328.0,6491.0,9526.0,10633.0,12251.157,16491.168,24186.365,28607.084,40909.938,47427.582,51382.734,46133.21
Pakistan,,,,,,,,,,,,950.0,1017.0,1031.0,1208.0,1361.0,1455.0,1604.0,1851.0,2106.0,2442.0,2732.3816,2979.808,3154.5115,3664.5334,4224.405,4538.3457,5030.8354,5242.6953
Palestine,,,,,,,,,,,,1669.0,1930.0,2248.0,2585.0,2636.0,3797.0,4605.0,5239.0,4807.0,4745.0,5410.625,5320.2554,5377.3936,4358.5176,4287.209,5054.0,5316.9883,4490.755
Panama,,,,2504.0,2930.0,2445.0,2491.0,2558.0,2362.0,2507.0,2724.0,2557.0,2836.0,3217.0,3929.0,4752.0,5571.0,5604.0,6849.0,7192.0,6743.0,8148.6313,8652.076,9898.788,10769.523,14466.968,18051.0,21445.125,18840.738
Paraguay,,,,,,,,,,,2300.0,2273.0,2335.0,2346.0,2546.0,2699.0,3017.0,3629.0,5113.0,4945.0,5082.0,5186.564,5360.743,4896.4297,5876.66,6713.0303,7232.376,8438.709,8603.079
Peru,917.0,1084.0,1299.0,1549.0,1613.0,1954.0,2429.0,2796.0,2268.0,3078.0,3282.0,3964.0,4385.0,4733.0,5523.0,5874.0,6264.0,6808.0,6795.0,5859.0,6003.0,4698.483,5739.79,6038.2446,6731.005,8812.618,10605.589,12132.035,11136.991
Philippines,,,1082.0,1235.0,1452.0,2055.0,2133.0,2219.0,2212.0,2174.0,1583.0,1890.0,2248.0,2353.0,2550.0,2745.0,2954.0,3430.0,3787.0,3469.0,3355.0,3399.2427,3790.7788,4033.5608,4562.5024,5328.6826,6155.8296,7463.518,7624.4136
Poland,2415.0,2700.0,,,,3000.0,,,2643.0,2590.0,3439.4912,4018.0,4565.0,5125.0,5773.0,6881.0,7986.0,9397.0,9149.0,9006.0,9228.0,7873.925,10066.171,12732.167,14906.094,19011.547,22169.826,25020.621,28577.14
Portugal,1793.0,2075.0,2039.0,1943.0,2004.0,1959.0,2233.0,2343.0,2619.0,2428.0,3261.0,3445.0,4087.0,4712.0,5926.0,7767.0,10130.0,10861.0,12822.0,12894.0,15729.0,18598.527,19939.31,23372.041,24142.766,25590.88,24211.438,25568.695,25700.283
Puerto Rico,,,,,,,,,,,,3730.0,4525.0,5451.0,7012.0,8705.0,11046.0,11308.0,13040.0,13201.0,15701.0,18290.732,21856.018,27392.459,32110.838,32604.09,34395.0,35594.523,33787.4
Qatar,,,,,,,,,,,,47990.0,50628.0,52299.0,42186.0,58010.0,62416.0,55169.0,45860.0,20354.0,12492.0,15042.123,22395.264,45788.12,74372.93,107402.055,154339.81,160051.23,143118.53
Romania,1502.8962,1406.8207,1100.294,1441.1334,1756.8102,1063.6937,1386.233,1477.7336,1413.6832,1585.2467,2976.0547,2124.8564,2587.6025,2938.8025,3599.467,4366.12,5413.418,6243.1465,6591.6367,6659.454,6511.956,4818.304,6476.4746,7089.9463,10531.172,16347.344,17580.932,19825.604,24799.71
Russia,984.6079,1049.1808,1151.7039,973.4893,1086.0095,636.9061,901.1648,1281.7412,1459.3623,2040.5804,2940.4407,3686.9172,4615.279,5557.0,6754.0,8391.0,9785.0,11426.0,12204.0,12379.0,12720.0,10487.548,8479.381,10552.885,14880.979,21563.463,24020.31,23610.37,24625.385
Rwanda,,,,,,,,,,,,1071.0,1156.0,1224.0,980.0,1154.0,1282.0,1387.0,1672.0,1597.0,1538.0,1301.689,976.4079,1023.6182,1159.0281,1364.745,1528.552,1774.9015,1935.2662
Saint Lucia,,,,,,,,,,,,1288.0,1433.0,1691.0,1900.0,2091.0,2279.0,2820.0,3011.0,3403.0,4779.0,5737.2886,6330.9346,7191.275,8322.346,9931.685,10067.0,10486.955,8164.9062
Sao Tome and Principe,,,,,,,,,,,,1272.0,1256.0,1352.0,1733.0,2083.0,2324.0,2432.0,3182.0,2447.0,2295.0,2185.4644,2221.0535,2218.8196,2408.7607,2925.8857,3217.0,3629.3381,3826.3755
Saudi Arabia,,,,,,,,,,,,3937.0,4901.0,5928.0,7978.0,10916.0,15138.0,19297.0,21068.0,16343.0,12795.0,17905.28,20280.494,23904.516,30233.512,39393.43,49835.047,51959.074,46723.93
Senegal,,,,,,,,,,,,2077.0,2212.0,2303.0,2389.0,2389.0,2289.0,2370.0,2021.0,1989.0,2085.0,1942.9268,1866.3423,1983.524,2074.9539,2146.7915,2141.3882,2335.8652,2524.2656
Serbia,,,,,,,,,,,,2032.0,2447.0,3948.0,5166.0,5761.0,7347.0,8877.0,10724.0,10866.0,10793.0,6567.67,5710.197,6059.583,8512.168,11650.228,12438.256,13518.949,15256.421
Seychelles,,,,,,,,,,,,2821.0,2949.0,3257.0,3424.0,3470.0,4149.0,5149.0,6424.0,6030.0,7114.0,9304.808,10468.99,14379.832,13735.897,18687.39,22130.0,28588.604,29647.482
Sierra Leone,,,,,,,,,,,,958.0,1070.0,1176.0,1215.0,1420.0,1525.0,1511.0,1584.0,1608.0,1626.0,1354.9681,1060.5624,828.7939,1197.153,1363.4875,1665.0,1622.4203,1635.713
Singapore,,2206.0,1910.0,2488.0,2094.0,1932.0,2888.0,2361.0,1954.0,3652.0,,2342.0,3241.0,3464.0,3800.0,5294.0,8155.0,10178.0,13601.0,16767.0,19853.0,24775.57,32724.488,37772.758,42111.168,52180.17,62855.523,69211.05,71964.7
Slovakia,,,,,,,,,,,,,,,,,,,,,12659.0,9838.615,12622.909,13904.985,16570.861,22231.988,22745.203,25087.715,26468.295
Slovenia,,,,,,,,,,,,3934.0,4889.0,7165.0,9624.0,10822.0,14269.0,17462.0,21151.0,20650.0,20083.0,15462.71,18376.246,21501.336,24150.584,28473.596,25269.232,27004.717,28733.303
South Africa,2153.0,1494.0,2571.0,2283.0,,,2037.0,2444.0,2047.0,3048.0,3848.0,4175.0,4645.0,4847.0,5499.0,6087.0,6550.0,6802.0,6998.0,6672.0,6319.0,5901.9844,6725.791,7582.7783,8877.921,10977.146,11938.226,11908.111,10839.133
South Korea,,,,,1090.4381,1428.8164,1422.1493,1492.937,1620.9446,1692.8866,1098.8716,1038.041,1381.9828,1547.6918,1834.9778,2468.4836,3387.8906,4855.941,6064.04,8303.519,12039.945,15712.002,20204.56,23108.018,26646.504,30117.729,32826.48,36255.24,38606.984
South and South East Asia (MPD),,997.5472,,,,1117.5267,,,,,,,,1294.9343,,,,,1897.4258,,,,,3427.3994,,,,7084.0864,7590.1543
Spain,2328.1602,2672.3906,2657.0789,2912.7969,2911.0818,3239.3186,3513.8267,3901.835,3851.034,2872.1194,3473.9224,4099.3994,4763.9624,5031.5664,6938.4917,8598.881,10787.692,13044.986,14005.935,14313.326,17275.508,20329.168,22185.066,26994.86,30088.092,32844.324,30645.215,33002.676,30834.514
Sri Lanka,1734.0,2056.0,1937.0,1946.0,1844.0,1741.0,1798.0,2004.0,1819.0,1873.0,1847.0,2093.0,2091.0,2064.0,2104.0,2291.0,2327.0,2464.0,2917.0,3387.0,3633.0,4020.974,5187.709,5841.094,6191.9663,7622.4087,9599.045,11236.119,11447.249
Sub Saharan Africa (MPD),,,,,,,,,,,,,,1578.2007,,,,,2036.6299,,,,,2009.1904,,,,3477.2732,3335.987
Sweden,3003.0,3320.0,3599.0,3959.0,4312.0,4788.0,5365.0,6113.0,6325.0,7396.0,9822.0,11152.0,12428.0,13849.0,16761.0,18428.0,20725.0,22765.0,23809.0,25357.0,27468.0,27198.53,29012.105,34202.605,38016.062,42189.965,41523.145,44131.03,44128.332
Switzerland,5967.245,6611.7783,6879.5747,7507.7095,8311.78,7363.9595,8195.5205,9658.813,9752.443,9301.847,11189.343,12016.309,14507.061,16358.359,19195.447,21395.387,25356.91,24752.908,27405.73,28315.082,32482.908,34356.8,36720.492,43251.105,47263.598,56054.883,58750.938,60647.64,60521.26
Syria,,,,,,,,,,,,4441.0,5592.0,4819.0,5797.0,5270.0,7243.0,9526.0,10374.0,9792.0,9913.0,10002.276,9517.372,7668.072,7051.4287,6600.379,4443.686,3380.5535,2903.7397
Taiwan,,,1218.0,1186.0,1183.0,1513.0,1889.0,1934.0,2066.0,2246.0,,1639.0,1926.0,2157.0,2676.0,3484.0,4962.0,6245.0,8384.0,10394.0,14183.0,18101.332,22390.053,26787.445,29975.139,34762.367,39291.184,43262.195,48779.438
Tajikistan,,,,,,,,,,,,,,,,,,,5746.0,5469.0,5515.0,2832.7034,1559.5212,1723.3563,2301.292,2801.7761,3283.9092,3978.5557,4828.3936
Tanzania,,,,,,,,,,,,740.0,724.0,732.0,787.0,894.0,945.0,996.0,958.0,870.0,867.0,895.4806,979.7304,1148.6802,1464.3854,1848.1746,2271.4644,2592.6619,2948.4724
Thailand,,,,,,,,,,,,1385.0,1482.0,1718.0,1991.0,2488.0,2786.0,3333.0,4071.0,4720.0,6089.0,8409.0205,10458.358,9627.1045,11408.326,12768.129,14202.251,15411.534,15815.915
Togo,,,,,,,,,,,,899.0,955.0,1058.0,1275.0,1581.0,1709.0,1505.0,1572.0,1239.0,1239.0,1181.8712,1215.74,1150.366,1121.8059,1150.3579,1263.0,1412.9878,1482.7515
Trinidad and Tobago,,,,,,,,,,,,6282.0,8064.0,9964.0,10841.0,12248.0,13753.0,15696.0,19734.0,17680.0,14198.0,14195.952,15004.265,19179.918,25403.27,31434.305,30944.223,30158.125,25548.51
Tunisia,,,,,,,,,,,,1945.0,1949.0,2141.0,2533.0,2766.0,3645.0,4095.0,4693.0,4890.0,4940.0,5789.955,6388.394,7548.438,8705.084,10294.922,10750.85,11064.023,10354.239
Turkey,,,,,,,1084.0,1361.0,1543.0,2034.0,2098.0,2522.0,2777.0,3041.0,3453.0,4122.0,4929.0,6110.0,6070.0,6736.0,8019.0,9150.435,10644.634,11904.008,13423.795,16182.732,18539.223,21937.162,23721.88
Turkmenistan,,,,,,,,,,,,,,,,,,,6763.0,6314.0,6601.0,4587.7637,3226.9849,4173.195,7781.7437,12426.719,17333.729,17484.646,16580.84
USSR,1819.0,1906.0,2185.0,1940.0,2146.0,917.0,1420.0,2184.0,2294.0,3174.0,3829.0,4682.0,5684.0,6288.0,7076.0,8292.0,8995.0,10143.0,10245.0,10694.0,11226.0,8977.548,6786.942,8193.516,11428.941,16226.697,17984.639,17987.484,18851.242
Uganda,,,,707.5061,712.4672,,,957.9258,852.72925,969.08295,,1058.0,1100.0,1137.0,1251.0,1304.0,1364.0,1219.0,912.0,897.0,902.0,934.82623,1091.5275,1191.9539,1364.6852,1679.3995,1878.8959,1953.0966,2032.2618
Ukraine,,,,,,,,,,,,,,,,,,,8467.0,9476.0,9704.0,8130.277,4636.6265,5165.808,8049.3955,10824.076,10381.639,9221.608,9769.828
United Arab Emirates,,,,,,,,,,,,27490.0,32481.0,35758.0,40927.0,42040.0,39540.0,40803.0,44168.0,32135.0,20215.0,,34042.742,48888.03,64925.67,63862.086,66007.0,74292.95,70188.27
United Kingdom,7211.0,7594.0,7455.0,7461.0,7954.0,7017.0,7844.0,8539.0,8206.0,9620.0,10753.0,11303.0,12639.0,13780.0,15251.0,16593.0,18002.0,19311.0,20612.0,21869.0,25679.0,25790.186,28472.248,31946.037,34865.78,36264.79,35243.64,37593.906,34651.184
United States,6885.674,8037.5713,8663.658,8975.976,9976.567,10152.927,11126.713,11451.069,8380.504,10568.013,14734.232,16444.0,17397.0,18057.0,20360.0,23691.0,25414.0,27058.0,29611.0,32076.0,35863.0,37240.3,40412.75,45886.47,48492.72,50275.746,50436.434,53301.016,54379.207
Uruguay,4112.0,3387.0,4015.0,4355.0,5176.0,3580.0,4258.0,5176.0,4450.0,4790.0,5853.0,7353.0,8225.0,7643.0,7498.0,7353.0,7643.0,8853.0,10546.0,8805.0,10256.0,11349.542,12660.163,13050.063,11955.31,14869.927,17776.027,19393.982,18460.04
Uzbekistan,,,,,,,,,,,,,,,,,,,7453.0,7189.0,7101.0,5530.4785,4452.882,4667.26,5068.2085,6278.2734,7847.0747,9845.353,11341.919
Venezuela,2134.0,1846.0,1788.0,1693.0,1712.0,1903.0,2173.0,2866.0,2635.0,3904.0,7712.0,9309.0,11136.0,12116.0,14019.0,14520.0,15135.0,17174.0,16270.0,13597.0,14308.0,14901.616,14211.81,13992.608,13713.045,18019.09,18486.459,13428.789,4952.53
Vietnam,,,,,,,,,,,,1106.0,1218.0,1274.0,1427.0,1114.0,1278.0,1290.0,1207.0,1420.0,1556.0,1792.6708,2323.0464,2773.1016,3437.6643,4200.2354,4987.9644,6089.623,7395.3613
Western Europe (MPD),,4724.0073,,,,4869.033,,,,,,,,10928.713,,,,,20870.26,,,,,32593.166,,,,39299.83,38162.535
Western offshoots (MPD),,7740.8506,,,,9741.423,,,,,,,,17471.514,,,,,28786.756,,,,,44321.316,,,,51890.56,52617.65
World,,2265.4688,,,,2493.3152,,,,,,,,4403.6543,,,,,7239.1943,,,,,9903.86,,,,15029.054,15461.187
Yemen,,,,,,,,,,,,1473.0,1508.0,1537.0,1576.0,1639.0,2383.0,3193.0,3650.0,3861.0,3747.0,3759.7183,3855.572,4212.1055,4371.3955,4549.009,4064.3423,2495.4993,2031.4436
Yugoslavia,,1323.0,,,,1513.0,1699.0,1929.0,1655.0,1863.0,2273.0,2125.0,2560.0,3778.0,4941.0,5523.0,6948.0,8207.0,10037.0,10029.0,9884.0,6506.902,6938.2065,8472.589,10317.229,13125.144,14331.0,15537.365,16757.94
Zambia,,,,582.0121,583.6066,,594.76855,623.4705,735.08923,848.30255,943.97577,1140.0,1280.0,1530.0,1588.0,1741.0,1761.0,1707.0,1452.0,1269.0,1239.0,1308.8517,1260.7262,1428.5023,1828.3098,2504.757,3344.8652,3476.8513,3270.599
Zimbabwe,,,,,,643.7489,710.67334,873.204,819.0271,909.8531,1035.7346,1154.0,1422.0,1495.0,1519.0,1592.0,2268.0,2163.0,2064.0,2067.0,2114.0,1971.4456,2292.4875,2211.1963,1604.503,1197.5261,1749.8566,1782.8301,1585.9728
